	Root241	Root381	Root105	Root236	Root179	Root495	Root68	Root1257	Root480	Root107	Root630	Root916	Root181	Root670	Root11	Root1472	Root1238	Root1471	Root491	Root569	Root685	Root1304	Root935	Root482	Root552	Root149	Root154	Root431	Root74	Root133	Root444D2	Root100	Root240	Root22	Root53	Root558	Root1298	Root920	Root1252	Root710	Root559	Root1280	Root101	Root102	Root1464	Root278	Root157	Root667	Root172	Root1203	Root190	Root170	Root265	Root1277	Root180	Root1455	Root186	Root70	Root635	Root954	Root61	Root1212	Root1295	Root423	Root456	Root322	Root1220	Root1293	Root136	Root332	Root564	Root318D1	Root122	Root217	Root123D2	Root1310	Root189	Root1240	Root614	Root1294	Root1433D1	Root151	Root1312	Root198D2
ko:K08641				1.0	1.0		1.0	2.0	1.0			1.0				1.0	1.0					2.0	1.0					1.0		1.0			1.0								1.0			1.0				1.0	1.0				1.0			1.0	1.0	1.0					1.0											1.0	1.0	1.0								1.0
ko:K08681				1.0		1.0		1.0		1.0			1.0		1.0							1.0						1.0			1.0		1.0	1.0	1.0			1.0					1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K08884,ko:K12132				3.0		3.0		3.0		8.0		1.0	5.0	1.0	1.0	1.0						6.0						6.0			1.0	1.0	5.0	3.0	3.0			1.0					4.0	1.0	3.0				1.0		10.0		9.0		3.0				1.0		3.0		6.0		3.0	3.0		3.0	4.0	2.0			4.0			5.0			10.0	1.0	3.0	11.0		
ko:K08972				1.0		1.0		1.0		1.0			1.0		1.0	1.0	1.0					1.0	1.0					1.0		1.0			1.0	1.0	1.0			1.0					1.0		1.0						1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0			1.0		1.0		1.0	1.0		1.0	1.0	1.0		2.0	1.0	1.0		1.0	1.0		1.0		1.0	1.0		1.0
ko:K08999				1.0		1.0		1.0		1.0			1.0									1.0	1.0					1.0					1.0	1.0									1.0		1.0						1.0		1.0		1.0		1.0						1.0		1.0			1.0	1.0				1.0			1.0			1.0			1.0		
ko:K09009				1.0		1.0		1.0		1.0			1.0									1.0						1.0					1.0	1.0	1.0								1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K09118				1.0		1.0		1.0		1.0			1.0									1.0						1.0					1.0	1.0	1.0								1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	2.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K09166				1.0		1.0																1.0									1.0												1.0										1.0				1.0						1.0							1.0						1.0								
ko:K09607				1.0		1.0		2.0		2.0			3.0		3.0							2.0						2.0			1.0				1.0			1.0					2.0		2.0									1.0									1.0					1.0					2.0			1.0			2.0			1.0		1.0
ko:K09684				1.0				3.0		2.0			1.0									2.0						2.0	1.0		4.0		2.0		1.0	1.0	1.0	3.0	1.0				1.0	1.0	2.0	1.0							3.0		2.0					1.0	2.0		2.0	1.0	2.0	2.0		2.0	1.0	1.0			2.0			3.0					2.0	1.0	1.0	
ko:K09692				1.0		1.0				1.0			1.0									2.0						2.0						1.0				1.0					1.0																				2.0													2.0						1.0		
ko:K09693				1.0		1.0				1.0			1.0									2.0						2.0						1.0				1.0					1.0																				2.0													2.0						1.0		
ko:K09762				1.0		1.0		1.0		1.0			1.0		1.0							1.0						1.0			1.0		1.0	1.0	1.0			1.0					1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K09764				1.0						1.0					1.0							1.0						1.0							1.0			1.0							1.0								1.0										1.0						1.0							1.0								
ko:K09767				1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0		1.0		1.0			1.0		1.0						1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0	1.0	1.0		1.0			1.0			1.0	1.0	1.0		1.0			1.0			1.0		1.0		1.0	1.0		1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0		1.0		1.0	1.0		1.0
ko:K09772				1.0		1.0		1.0		2.0			1.0		1.0							2.0						2.0			1.0		1.0	1.0	1.0			1.0					1.0		1.0						1.0		1.0		1.0						1.0		2.0		1.0	1.0		1.0	1.0	1.0			1.0			2.0			1.0		1.0	1.0		
ko:K09809				1.0		3.0		3.0		4.0												3.0						5.0							3.0			1.0																	3.0						3.0		7.0		1.0	4.0		1.0								2.0			1.0		4.0	3.0		
ko:K09858				1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0				1.0			1.0		1.0	1.0					1.0		1.0			1.0	1.0	1.0						1.0	1.0	1.0		1.0			1.0			1.0	1.0	1.0		1.0		1.0	1.0			1.0		1.0			1.0		1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0		1.0		1.0	1.0		1.0
ko:K09861				1.0		1.0	1.0	1.0		1.0			1.0			1.0	1.0			1.0		1.0	1.0					1.0		1.0			1.0	1.0	1.0					1.0		1.0	1.0		1.0						1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0			1.0		1.0		1.0	1.0		1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0		1.0	1.0	1.0	1.0		1.0
ko:K09932				1.0		1.0	2.0	1.0		1.0			1.0		1.0					2.0														1.0									1.0		1.0							1.0	2.0		1.0						1.0					1.0			1.0				2.0			1.0					1.0	1.0		
ko:K09959				1.0		1.0					1.0		1.0										1.0		1.0	1.0			1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0		1.0	1.0				1.0		1.0			1.0	1.0	1.0	1.0	2.0					1.0		1.0	1.0	1.0	1.0	1.0		1.0			3.0					1.0				1.0	1.0		1.0	1.0	1.0	
ko:K10005				1.0						3.0			1.0									3.0						2.0					1.0	1.0	1.0								1.0		1.0						1.0		1.0		1.0						1.0		2.0		1.0	1.0		1.0	4.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K10006				1.0						2.0			1.0									3.0						2.0					1.0	1.0	1.0								1.0								1.0		1.0		1.0								2.0		1.0	1.0			2.0				1.0			1.0			1.0		1.0			
ko:K10007				1.0						2.0			1.0									3.0						2.0					1.0	1.0	1.0								1.0		1.0						1.0		1.0		1.0						1.0		2.0		1.0	1.0		1.0	2.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K10215				1.0		1.0		1.0					1.0									1.0											2.0																		2.0		3.0																2.0				1.0						2.0			2.0		
ko:K10240				1.0						3.0			1.0									2.0						2.0			2.0		1.0	1.0	1.0								1.0		1.0										1.0						1.0		2.0		1.0	1.0		1.0		1.0			2.0			1.0					1.0			
ko:K10241				1.0						3.0			1.0									2.0						2.0			1.0		1.0	1.0	1.0								1.0		1.0										1.0						1.0		2.0		1.0	1.0		1.0		1.0			2.0			1.0					1.0			
ko:K10439,ko:K10552				1.0						1.0							2.0																										1.0		1.0								1.0					1.0								1.0		2.0		1.0		1.0		1.0		1.0					1.0			
ko:K10441,ko:K10562				1.0				1.0									1.0								1.0								1.0																		1.0																																	
ko:K10544,ko:K10547				1.0																											1.0																																																					
ko:K10546				1.0						1.0			1.0									1.0									1.0			1.0	2.0								1.0		2.0								1.0										1.0			1.0		2.0		1.0						3.0					1.0			
ko:K11069				1.0		1.0	3.0	2.0		2.0			1.0		1.0							2.0		2.0	5.0		1.0	2.0	6.0			2.0	1.0			6.0	6.0		5.0				1.0	9.0	2.0	7.0	1.0		10.0	2.0	1.0		1.0							6.0		4.0	2.0	6.0	1.0			1.0		1.0			1.0			2.0		2.0	1.0				6.0	
ko:K11070				1.0		1.0		2.0		1.0			1.0		1.0							1.0		2.0	4.0		1.0	1.0	5.0			1.0	1.0			5.0	5.0		4.0				1.0	8.0	1.0	6.0	1.0		11.0	2.0	1.0		1.0							5.0		2.0	1.0	5.0	1.0								1.0			1.0		1.0	1.0				5.0	
ko:K11071				1.0		1.0	3.0	2.0		1.0			1.0	1.0	1.0							1.0		2.0	4.0		1.0	1.0	5.0			1.0	1.0			5.0	5.0		4.0				1.0	8.0	2.0	6.0	1.0		10.0	2.0	1.0		1.0		1.0					5.0		3.0	1.0	5.0	1.0	1.0		2.0		1.0			1.0			1.0		1.0	1.0		1.0		5.0	
ko:K11072				1.0		1.0		1.0		1.0			1.0									1.0		2.0	3.0			1.0	4.0			1.0	1.0			4.0	4.0		3.0				1.0	7.0	2.0	5.0	1.0		7.0	2.0	1.0				1.0					4.0		3.0	1.0	4.0	1.0	1.0		2.0		1.0			1.0			1.0		1.0	1.0		1.0		4.0	
ko:K11105				1.0		1.0	1.0	1.0		1.0			1.0				1.0	1.0	1.0	1.0		1.0			1.0	1.0		1.0				1.0	1.0										1.0	1.0			1.0		1.0	1.0	1.0		1.0										1.0		1.0		1.0				1.0		1.0		1.0	1.0		1.0	1.0			2.0		
ko:K11212				1.0		2.0		1.0		1.0			1.0									1.0			1.0			1.0					1.0	1.0	1.0					2.0			1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0	2.0		1.0		
ko:K11263				1.0		1.0		1.0		2.0			1.0						1.0			2.0		1.0		1.0		2.0					1.0	2.0	2.0								1.0	2.0	1.0					1.0	1.0		2.0		2.0						2.0	1.0	2.0		1.0	3.0	1.0	1.0	3.0	2.0	1.0		1.0			2.0			1.0		3.0	1.0		
ko:K11533				1.0		1.0																																															1.0																1.0															
ko:K11779				1.0		1.0		1.0		1.0												1.0			1.0			1.0					1.0		1.0					3.0			1.0								1.0		1.0		1.0						1.0		1.0		1.0				1.0	1.0						1.0			1.0	4.0		2.0		
ko:K12234				1.0		1.0		1.0		1.0			1.0								1.0	1.0			1.0			1.0					1.0	1.0	1.0					2.0			1.0		2.0						1.0		1.0		1.0				1.0		1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0	2.0		1.0		
ko:K13049				1.0				2.0					1.0			1.0																		1.0																				1.0	1.0	1.0		1.0			1.0					1.0		1.0	1.0			1.0	1.0	1.0	1.0						1.0	1.0		1.0
ko:K13052				1.0		1.0		1.0		1.0			1.0		1.0							1.0						1.0			1.0		1.0	1.0	1.0			1.0					1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K13063				1.0		1.0		1.0		2.0										1.0		1.0						1.0					1.0		1.0										1.0						1.0				1.0						1.0		1.0			1.0							1.0			2.0			1.0		1.0	1.0		
ko:K13280				5.0		2.0		4.0							1.0																		3.0	2.0				1.0					1.0		1.0						3.0				1.0										1.0	2.0		1.0		1.0									2.0		2.0	3.0		
ko:K13288				1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0				1.0			1.0		1.0						1.0		1.0			1.0	1.0	1.0						1.0	1.0	1.0		1.0			1.0			1.0	1.0	1.0		1.0			1.0			1.0		1.0		1.0	1.0		1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0		1.0		1.0	1.0		1.0
ko:K13527				1.0		1.0		1.0		1.0			1.0									1.0						1.0					1.0	1.0									1.0								1.0		1.0										1.0		1.0				1.0				1.0			1.0			1.0			1.0		
ko:K13571				1.0		1.0		1.0		1.0			1.0									1.0						1.0					1.0	1.0									1.0								1.0		1.0										1.0		1.0				1.0				1.0			1.0			1.0			1.0		
ko:K13572,ko:K13573				1.0		1.0		1.0		1.0			1.0									1.0						1.0					1.0	1.0	1.0								1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K13573				1.0		1.0		1.0		1.0			1.0									1.0						1.0					2.0	1.0	1.0								1.0		1.0						2.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			2.0		1.0	1.0		
ko:K13640				1.0		1.0		1.0		1.0			2.0									1.0						1.0					1.0	1.0	1.0								2.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0		1.0	2.0		
ko:K13766				1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0								1.0			1.0	1.0		1.0			1.0				1.0			1.0	1.0		1.0		1.0					1.0		1.0		1.0	2.0						1.0			1.0				1.0			1.0						1.0						1.0			1.0	1.0	
ko:K13775				1.0	1.0	1.0	1.0				1.0	1.0		1.0		1.0	1.0	1.0							1.0								1.0		1.0					1.0	1.0	1.0	1.0	1.0			1.0	1.0	1.0		1.0		1.0	1.0	1.0	1.0					2.0					1.0											1.0				1.0			1.0
ko:K13787				1.0		1.0		1.0		6.0			1.0									4.0						3.0					1.0	1.0	1.0								1.0		1.0						1.0		2.0		1.0						1.0		5.0		1.0	1.0		1.0	5.0	1.0			1.0			5.0			1.0		1.0	1.0		
ko:K13874,ko:K14274				2.0			1.0										1.0													1.0									1.0					1.0												1.0		1.0				1.0							1.0			1.0		1.0			1.0		1.0			1.0		1.0
ko:K13953				1.0							1.0		1.0				1.0		1.0			1.0				1.0	1.0		2.0					1.0		2.0	2.0		2.0	1.0	1.0			1.0	1.0	2.0		1.0	1.0		1.0	2.0	1.0		1.0	2.0	1.0			2.0			1.0	2.0	1.0	1.0			3.0				1.0		1.0	1.0		1.0	1.0	1.0	1.0	1.0	2.0	
ko:K14155				1.0		1.0		1.0					1.0	1.0	2.0	1.0						1.0		1.0		1.0		1.0						1.0	2.0			1.0					1.0		1.0										2.0						1.0		1.0		2.0	2.0		1.0		1.0			1.0			1.0					2.0	1.0		
ko:K14162				1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0			1.0	1.0		1.0	1.0		1.0		3.0		1.0	2.0	1.0		1.0			1.0	1.0	1.0				2.0	1.0	1.0		1.0		1.0			1.0		1.0	1.0	1.0	1.0	1.0	1.0	2.0		1.0			1.0	2.0	3.0		1.0	1.0	3.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0		2.0	1.0		1.0	1.0	1.0	1.0		1.0
ko:K14166				1.0						2.0					1.0							1.0						1.0			1.0		1.0	1.0				1.0					1.0								3.0												1.0										1.0			2.0			2.0			2.0		
ko:K14347				1.0	1.0	1.0	1.0		1.0	1.0				1.0		1.0			1.0	1.0		1.0				1.0	1.0	1.0	1.0	1.0				1.0		1.0	1.0		1.0	1.0		1.0				1.0			1.0	1.0		2.0		1.0		1.0		1.0		1.0		1.0	1.0	1.0			1.0				1.0			1.0		1.0	1.0			3.0			1.0	
ko:K14393				2.0		2.0	4.0	2.0		2.0			2.0		1.0		1.0			1.0		3.0						2.0		2.0	1.0		2.0	1.0	1.0			1.0				1.0	2.0		2.0						2.0	1.0	1.0		1.0			1.0					3.0		2.0	1.0		2.0	1.0	3.0			2.0	1.0		4.0	1.0		2.0	1.0	1.0	2.0		1.0
ko:K14415				1.0	1.0	1.0		1.0		1.0	1.0	2.0				1.0	1.0					1.0	2.0					1.0		1.0	2.0		1.0	1.0							1.0	2.0						1.0			1.0		1.0			1.0	2.0						1.0					1.0				1.0		2.0		1.0			1.0					2.0
ko:K14645				3.0		1.0			1.0	1.0	2.0	8.0			2.0		3.0					1.0						1.0		2.0			1.0								4.0							4.0																												1.0								1.0
ko:K14645,ko:K14743				1.0																																																																																
ko:K14742				1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0			1.0	1.0			1.0		1.0	1.0					1.0		1.0			1.0	1.0	1.0						1.0	1.0	1.0		1.0			1.0			1.0		1.0	1.0	1.0	1.0	1.0	1.0			1.0		1.0		1.0	1.0		1.0	1.0	1.0		1.0	1.0	1.0		1.0	1.0		1.0		1.0	1.0		1.0
ko:K14743				2.0		1.0		1.0		3.0			1.0									2.0						1.0					1.0		1.0								1.0		1.0						1.0		3.0		1.0						1.0		3.0			1.0		2.0	3.0	1.0			1.0			1.0			1.0		1.0	2.0		
ko:K14761				1.0	1.0	1.0		1.0	1.0		1.0	1.0			1.0		1.0													1.0	1.0		1.0	1.0				1.0			1.0		1.0		1.0			1.0			1.0	1.0	1.0		1.0						1.0					1.0		1.0	1.0				1.0				1.0		1.0		1.0	1.0		1.0
ko:K14941				1.0		2.0		1.0		1.0			1.0									1.0			1.0			1.0					1.0	1.0	1.0					1.0			1.0		1.0						1.0		1.0		1.0						1.0		1.0		3.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0	2.0		2.0		
ko:K14954				1.0		1.0		1.0					1.0																				1.0										1.0								1.0		1.0																1.0				1.0						1.0			1.0		
ko:K15125				1.0					3.0										1.0	3.0	2.0														1.0							1.0								2.0		1.0											1.0				1.0					9.0	1.0											6.0
ko:K15372				1.0				1.0		1.0			1.0									1.0						1.0					1.0	1.0									1.0		2.0						1.0		2.0		2.0						1.0		1.0		1.0	1.0		2.0	1.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K15510				1.0									1.0																						1.0								1.0		1.0								1.0		1.0						1.0					1.0		1.0	1.0	1.0														
ko:K15520				1.0		1.0		1.0		1.0			1.0									1.0				1.0		1.0					1.0	1.0									1.0	1.0							1.0		1.0										1.0		1.0				1.0				2.0			2.0			1.0			1.0		
ko:K15521				1.0		1.0		1.0		1.0			2.0									2.0						2.0					1.0	1.0									2.0					1.0			1.0		1.0										1.0		1.0				1.0				1.0			1.0			1.0			1.0		
ko:K15525				1.0				1.0		2.0			1.0									1.0						1.0					1.0	1.0									1.0								1.0		1.0										2.0		2.0				1.0				1.0			1.0			1.0			1.0		
ko:K15739				1.0																																																																																
ko:K15777				1.0	2.0	1.0	1.0	1.0	2.0		1.0	1.0	1.0		1.0	2.0	1.0			1.0		1.0	1.0				1.0	1.0			2.0	1.0	1.0								1.0	2.0	1.0					1.0			1.0	1.0	1.0	1.0		1.0	1.0	2.0					1.0						1.0			1.0	1.0	3.0		1.0	1.0		1.0			1.0		
ko:K15942				1.0						1.0		1.0																													1.0							1.0																					1.0			1.0				1.0						1.0		
ko:K15981				2.0		1.0		2.0														1.0						1.0					1.0												1.0						1.0		4.0								1.0		1.0						4.0							2.0			2.0			1.0		
ko:K15982				1.0				1.0																									3.0							1.0											2.0		3.0																2.0										2.0	1.0		5.0		
ko:K15983				1.0				1.0																									1.0							1.0											1.0		2.0																3.0										1.0	1.0		2.0		
ko:K16047				1.0			1.0	1.0																			1.0						2.0							3.0											1.0		2.0																1.0						1.0				1.0	1.0		4.0		
ko:K16048				1.0									1.0						1.0		1.0	1.0						1.0	1.0				1.0			1.0	1.0		1.0							1.0			1.0		1.0		2.0						1.0	1.0	1.0		1.0	1.0					2.0							1.0			1.0			2.0	1.0	
ko:K16049				1.0			1.0	1.0																		1.0	1.0						1.0							2.0											1.0		2.0																2.0										1.0	2.0		3.0		
ko:K16050				1.0			1.0	1.0																			1.0						1.0																		1.0																												1.0			1.0		
ko:K16301				2.0		1.0		1.0		2.0			1.0	1.0						1.0		1.0						1.0					1.0	1.0		1.0							1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0					1.0			1.0			2.0		1.0	1.0		
ko:K16783				1.0		1.0		1.0					1.0						1.0					1.0		1.0			1.0					1.0	1.0	1.0	1.0		1.0						1.0	1.0				1.0	1.0	1.0								1.0		1.0		1.0		1.0	1.0	1.0	1.0		1.0		1.0		1.0			1.0			1.0	1.0	1.0	
ko:K16784				1.0		1.0		1.0					1.0						1.0					1.0		1.0			1.0					1.0	1.0	1.0	1.0		1.0						1.0	1.0				1.0	1.0									1.0		1.0		1.0	1.0	1.0	1.0	1.0	1.0		1.0		1.0		1.0			1.0			1.0	1.0	1.0	
ko:K16785				1.0		2.0		1.0		1.0			1.0		3.0							1.0						1.0			2.0		1.0	1.0	1.0			3.0					1.0		2.0						1.0		1.0		2.0						2.0		2.0		1.0	2.0		1.0	1.0				1.0			1.0					2.0	1.0		
ko:K16785,ko:K16786,ko:K16787				1.0		1.0							1.0																		1.0				1.0								1.0		2.0								1.0		2.0						2.0				2.0	2.0		1.0		1.0											2.0			
ko:K16925				1.0		1.0							1.0																		1.0				1.0			1.0					1.0		2.0										2.0						2.0				1.0	2.0		1.0		1.0											2.0			
ko:K16937				1.0						1.0			1.0		2.0							2.0						2.0			1.0		2.0	2.0				1.0					1.0								1.0						1.0						2.0		1.0								1.0			2.0			1.0			1.0		
ko:K17329				1.0				1.0		3.0			1.0									2.0						1.0					1.0	2.0											1.0										1.0						2.0		3.0		1.0			1.0		1.0			1.0			3.0								
ko:K17330				1.0				1.0		2.0			1.0									2.0						2.0					1.0	2.0																											1.0		3.0			1.0		1.0					1.0			3.0					1.0			
ko:K17758,ko:K17759				1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0							1.0		1.0	1.0					1.0					1.0	1.0	1.0						1.0	1.0	1.0		1.0			1.0			1.0		1.0		1.0		1.0				1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K17829				1.0		1.0		2.0		2.0			1.0									1.0						1.0					1.0										1.0								2.0												1.0		1.0								1.0			5.0			1.0			1.0		
ko:K17947				1.0		1.0		1.0		1.0												1.0	1.0					1.0											1.0				1.0										1.0										1.0										1.0			1.0				1.0		1.0		
ko:K18232				1.0						1.0												1.0						1.0																																			1.0													2.0								
ko:K18233				1.0						1.0												1.0						1.0																																																2.0								
ko:K18350				1.0		1.0		2.0		1.0			1.0									1.0						1.0					1.0										1.0								1.0												1.0		1.0								2.0			1.0			1.0			1.0		
ko:K18351				1.0						1.0			1.0									1.0					1.0	1.0						1.0											2.0										1.0						2.0		1.0			1.0		1.0	1.0							1.0			1.0		1.0	1.0		
ko:K18352				1.0						1.0			1.0									2.0					1.0	1.0						1.0											2.0										1.0						2.0		2.0			1.0		1.0	1.0							1.0			1.0		1.0	1.0		
ko:K18455				1.0		1.0		1.0		1.0			1.0									1.0						1.0					1.0	1.0									1.0								1.0		1.0										1.0		1.0				1.0				1.0			1.0			1.0			1.0		
ko:K18481				4.0		7.0		4.0					2.0			1.0						4.0											8.0										2.0								7.0		17.0										4.0		2.0				10.0				4.0						12.0			9.0		
ko:K18568				1.0		1.0							1.0																					1.0	1.0								1.0		1.0								1.0		1.0						1.0					1.0		1.0	1.0												1.0			
ko:K18687				1.0			1.0	1.0														1.0					1.0	1.0					1.0																		1.0		1.0										1.0						1.0							1.0			1.0	1.0		1.0		
ko:K18688				1.0				1.0														1.0											1.0																		1.0		1.0	2.0							2.0		1.0						2.0							1.0			1.0			1.0		
ko:K18955				5.0		6.0		3.0		8.0			4.0									6.0						7.0					3.0	4.0	2.0								7.0		2.0						3.0		5.0		2.0						2.0		9.0		4.0	2.0		2.0	6.0	2.0			3.0			10.0			3.0		2.0	3.0		
ko:K19191				1.0				1.0					1.0	1.0										1.0	2.0				1.0			2.0				2.0	1.0		1.0				1.0	2.0			2.0		4.0	1.0										1.0		2.0		2.0			1.0																1.0	
ko:K19225				1.0		1.0		1.0		1.0			1.0									1.0						1.0		1.0			1.0	1.0	1.0			1.0				2.0	1.0		1.0					1.0	1.0		1.0		1.0		1.0				1.0		2.0		1.0	1.0		1.0		1.0			1.0			1.0			1.0		1.0	1.0		
ko:K19270				2.0		1.0	1.0			1.0						1.0			1.0	1.0		1.0	1.0	1.0				3.0	2.0	1.0		1.0		1.0		1.0	2.0		1.0				1.0	1.0	1.0	1.0			1.0	2.0							1.0			2.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0						1.0			1.0		1.0			1.0		2.0	
ko:K19710				1.0		1.0		1.0		1.0			1.0									1.0						1.0					1.0	1.0	1.0								1.0		1.0						1.0		1.0		1.0						1.0		1.0		1.0	1.0		1.0	1.0	1.0			1.0			1.0			1.0		1.0	1.0		
ko:K20074				1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0		2.0		4.0					1.0			1.0			1.0		4.0	1.0		3.0	1.0	3.0			1.0			1.0		1.0		3.0			1.0		1.0	2.0		1.0		4.0			3.0			4.0		1.0		1.0	3.0		2.0	1.0	3.0		5.0	2.0	3.0		1.0	4.0		4.0		3.0	2.0		4.0
ko:K20276				3.0		2.0	8.0	4.0		1.0		2.0	2.0			1.0	1.0		1.0							1.0		2.0	1.0	2.0	1.0		5.0			1.0	1.0		1.0			2.0			1.0	1.0				1.0	3.0					1.0	1.0			1.0		1.0		1.0		1.0	1.0	1.0		1.0			4.0	1.0	1.0		1.0		5.0		1.0		1.0	1.0
ko:K20469				1.0		1.0		1.0					1.0																				1.0	1.0	1.0										1.0						1.0		2.0		1.0						1.0				1.0	1.0		1.0	1.0	1.0			1.0						1.0		1.0	1.0		
ko:K20814				1.0		1.0		1.0		1.0			1.0									1.0						1.0					1.0	1.0									1.0								1.0		1.0										1.0		1.0				1.0				1.0			1.0			1.0			1.0		
ko:K20816				1.0																		1.0						1.0																																			1.0																			1.0		
ko:K20999				1.0																1.0																																	1.0																															
ko:K21071				1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0				1.0					1.0						1.0					1.0		1.0						1.0				1.0			1.0			1.0				1.0						1.0		1.0		1.0	1.0		1.0		1.0		1.0				3.0			1.0		1.0	1.0		1.0
ko:K21119				1.0				1.0																									1.0																		1.0		1.0																1.0										1.0					
ko:K21140				1.0		1.0		1.0		1.0												1.0						1.0					1.0																		1.0		1.0										1.0						1.0				1.0			1.0			1.0			1.0		
ko:K21147				1.0						1.0			1.0									1.0						1.0						1.0									1.0										1.0										1.0		1.0				1.0							1.0								
ko:K21148				1.0		1.0		1.0		1.0												1.0						1.0					1.0																		1.0		1.0										1.0						1.0				1.0			1.0			1.0			1.0		
ko:K21209				1.0																		1.0						1.0																																			1.0													1.0								
ko:K21310				1.0	1.0			1.0					1.0							1.0																																																	1.0															
ko:K21401				1.0		1.0		1.0		1.0			2.0				1.0					1.0						1.0					2.0	1.0									1.0								1.0		2.0										2.0		1.0				1.0				1.0			1.0			1.0			1.0		
ko:K21471				2.0		2.0		2.0		8.0			2.0		5.0		1.0					7.0				1.0		7.0			5.0		2.0	4.0	2.0			3.0					2.0		3.0				1.0		2.0		2.0		1.0						1.0	1.0	8.0		4.0	2.0		4.0	6.0	2.0			3.0			9.0			2.0		1.0	2.0		
ko:K21672				3.0				6.0														1.0									1.0		3.0																		4.0		12.0	1.0									1.0						3.0							1.0			3.0	1.0		1.0		
ko:K21687				1.0		1.0		2.0		4.0			1.0									4.0						3.0															1.0										1.0										4.0		1.0				1.0				1.0			5.0						1.0		
ko:K21688				1.0		1.0		1.0					2.0									1.0						1.0					1.0	3.0	1.0								2.0		1.0						1.0		1.0		1.0						2.0		1.0		1.0	1.0		1.0	1.0				2.0			1.0			1.0		1.0	1.0		
ko:K22010				1.0		1.0		1.0		1.0			1.0				1.0					1.0						1.0		1.0	1.0		1.0	1.0	1.0								1.0		1.0						1.0		1.0		1.0						1.0				1.0	1.0		1.0	1.0	1.0			1.0			1.0	1.0		1.0		1.0	1.0		1.0
ko:K22107				1.0				1.0		2.0												1.0						1.0					3.0																		2.0		3.0										1.0						1.0							1.0			2.0			2.0		
ko:K22108				1.0		2.0		2.0														1.0						1.0					1.0												1.0						2.0		1.0										1.0						1.0							1.0			1.0	1.0		2.0		
ko:K22295				1.0																																																																											1.0			1.0		
ko:K22297				1.0		1.0		1.0		1.0			1.0									3.0						2.0					1.0		1.0								1.0		1.0						1.0		2.0								1.0		2.0		1.0	1.0		1.0	2.0	1.0			1.0			2.0			1.0		1.0	2.0		
ko:K22303				1.0			1.0	1.0		2.0										1.0							1.0				1.0																					1.0	4.0																3.0			2.0				2.0						1.0		
ko:K22336				1.0		1.0		1.0					1.0																				1.0	1.0									1.0								1.0		1.0																2.0										1.0					
ko:K22347				1.0				1.0																									2.0																		2.0		3.0																1.0										2.0			1.0		
